23b20861-4f83-493c-8f3e-a54cfe0b47e2,principles and practice of constraint programming
c6d74fe5-8cd7-45c8-bff8-79026caac5b3,principles and practice of constraint programming
498951ee-268e-4f4e-a8c4-6a639499e282,principles and practice of constraint programming
41c847a9-b5c0-446c-93a0-16b3467808e9,principles and practice of constraint programming
72726610-60a9-4a83-8b87-65743d9d0e71,principles and practice of constraint programming
e3040855-cc38-475c-984a-0f6524567698,principles and practice of constraint programming
0cd490ee-d8f4-4e77-adb2-56e663ac128a,principles and practice of constraint programming
1073a8f0-83f1-4d9b-af74-761c99c6a51b,principles and practice of constraint programming
32342d5d-cfa7-4007-ab70-fc177d1661c6,principles and practice of constraint programming
3700e34d-f1bb-46ef-bdd8-da5eae3a1cf2,principles and practice of constraint programming
38bda083-043b-47b4-b94d-9046ce353207,principles and practice of constraint programming
6c16f55c-b11d-4cef-b81d-b91438236126,principles and practice of constraint programming
6fde2ac2-7f02-4564-94f4-210d626ddde5,principles and practice of constraint programming
8ae87efc-7546-4a2b-8d74-6f8dfd605153,principles and practice of constraint programming
8e562480-e345-42a3-bd9d-d8540501ddbb,principles and practice of constraint programming
ab8c3022-30fa-4ac2-9bad-a7ef43f1fd79,principles and practice of constraint programming
e1ba1cc5-f8a7-403a-ab8d-fc37f9d21728,principles and practice of constraint programming
f5807d28-1fa9-400e-92ed-a1bb09291695,principles and practice of constraint programming
f7c8753d-ad31-409b-b39d-3a4089bb0a14,principles and practice of constraint programming
f93c4c98-d257-42a1-a4a0-6705d16f572d,principles and practice of constraint programming
eba61a64-b45c-4cb4-a779-80b65c9c8bf9,principles and practice of constraint programming
8299900d-9d10-4fa1-82ae-144a39347141,principles and practice of constraint programming
3e4187ab-c4ba-497f-b221-c71747bc38e7,Constraints - An International Journal
67120544-6922-43b2-9832-319b9d9148f4,Constraints - An International Journal
6d7af6f9-c9b6-48d6-97a5-8f261e9d462e,Constraints - An International Journal
05aeb2d4-b717-4a3d-92a8-beaea93d3e4a,principles and practice of constraint programming
f30fccbf-f35a-4647-87f5-54f99a43a354,principles and practice of constraint programming
4d0b4edd-cd64-4bf6-850a-791eca11e03b,principles and practice of constraint programming
71f48c4f-4f14-41eb-a838-2adbcf9350ec,principles and practice of constraint programming
001c3d0b-c11e-4714-90ef-3bb27a723234,principles and practice of constraint programming
00268789-e3e5-492a-b28a-66cabccb1787,Constraints - An International Journal
00a5540b-2a01-4833-85bb-34c8467e9030,principles and practice of constraint programming
00c09b7f-01f2-4b13-9350-ec985306c394,Constraints - An International Journal
02b1af18-1d17-45fe-96a0-917eed8ce27d,principles and practice of constraint programming
0481a25e-989b-4ed7-9ac4-7cb599e24f8f,principles and practice of constraint programming
0594624e-f058-43a0-809c-3266ef2693e6,principles and practice of constraint programming
06d534a2-0563-475c-90ec-d43e516ae9c8,Constraints - An International Journal
09308b99-e185-429a-bd46-132f612598ef,principles and practice of constraint programming
09e7c042-b664-4926-b147-1a287be0c558,principles and practice of constraint programming
0ab0e88f-d967-4594-9f95-b81503a27fcb,principles and practice of constraint programming
0b096495-8f12-4748-b1f0-9004ffdf69ac,principles and practice of constraint programming
0b4be42c-2b38-4bdc-8926-52b53b72b5a2,Constraints - An International Journal
0bb3cdd7-1c6b-4bd4-8e35-d5421feb1da0,principles and practice of constraint programming
0cf2ffd4-0f08-4c48-baa2-dd1f913ce005,Constraints - An International Journal
0e841b0d-799d-4674-9f5b-8f5ffe9b5c1c,principles and practice of constraint programming
0f4bac53-341f-4c67-bd0c-1604d5aead94,principles and practice of constraint programming
1110e2e4-b342-4fc9-bf33-7e2c27055ede,principles and practice of constraint programming
174698fc-41c3-4dfe-b882-c26aee596647,principles and practice of constraint programming
181a9c2e-b0b0-468b-bde0-c443000a252d,principles and practice of constraint programming
18d8a206-415e-42d4-8e0b-67994c01979d,principles and practice of constraint programming
18e54d92-3571-4303-b4a2-5841664f5f20,principles and practice of constraint programming
18eb0fd2-4d0c-4207-8cbc-f2263a632885,principles and practice of constraint programming
1987e169-14a6-4f3d-bdc8-ff3c8b2e19c2,principles and practice of constraint programming
1a7616e5-7686-4ded-b918-93d63b0fd9ec,principles and practice of constraint programming
1b64f07f-6e1c-4425-9518-3e007ad40b6d,principles and practice of constraint programming
1c1fa2e2-c9b8-4058-9041-034edcce96bf,principles and practice of constraint programming
1c59f1e6-ceeb-4213-88e5-3c939ce65e5b,principles and practice of constraint programming
1e64f7a4-23e2-46e1-933d-ac55b70ecab4,principles and practice of constraint programming
1e67cd6a-4f22-47cc-8df5-282f73a4617d,principles and practice of constraint programming
1eb4b2af-2840-4d29-93da-d2b73f58ee1a,principles and practice of constraint programming
1f5fdf35-484d-4dcf-91d2-3a501335c7cb,principles and practice of constraint programming
1f8d317d-126c-4733-a885-e1f169bafca4,principles and practice of constraint programming
207a0342-2c8f-49f7-ac7e-de8976156ca3,principles and practice of constraint programming
20e38a61-2c90-4295-bc80-e271c1eaff9b,principles and practice of constraint programming
21332ee6-60d1-470c-9cbd-2b9b3ed644dd,principles and practice of constraint programming
2138b8bb-ac33-4d5b-a6c5-b5dd9ef1bc81,principles and practice of constraint programming
23196125-0f60-477f-b800-b80cb652fc20,principles and practice of constraint programming
2393be24-109d-43b0-a00f-dd5681758e4a,principles and practice of constraint programming
2592dff0-9375-4eff-ab73-245bd0fcaa52,principles and practice of constraint programming
2712d682-79d8-416a-816a-d88e16c735a4,Constraints - An International Journal
27b6bbf1-810f-4466-bd4e-6f338037b3a3,principles and practice of constraint programming
2913b0e5-5f7a-4b91-8217-1f17ea369549,principles and practice of constraint programming
29a29201-37c4-4766-86a7-f00bdc3249d2,principles and practice of constraint programming
2a41f48e-20fc-48f1-893d-d35c0d6f01ce,principles and practice of constraint programming
2adc56df-b888-4262-85b6-29c9353fb4e3,principles and practice of constraint programming
2ae1013b-efdb-4eea-a996-756f8637d4cd,principles and practice of constraint programming
2b97cfba-fefb-47b2-8b7b-7a385c75037e,principles and practice of constraint programming
2bbcdf8e-b80d-48c6-a492-28464622cb10,principles and practice of constraint programming
2c1de2c6-f6e7-4c17-b5b4-1535025db0a7,principles and practice of constraint programming
2d3bcf15-d907-44c6-9650-eede974bc5a1,principles and practice of constraint programming
2de37624-bb45-4c4c-8073-0047d823466b,principles and practice of constraint programming
2eefcc19-ad01-4cfa-a3c5-f3f880b79589,principles and practice of constraint programming
2fa06dae-d8ac-447c-8882-26ea254ec2ae,principles and practice of constraint programming
3042f6bd-eb69-47c6-ac3e-24b478de309d,Constraints - An International Journal
322721aa-e1f5-4684-9134-c22857828b96,principles and practice of constraint programming
33801b82-b556-4ee6-8fae-b4370228f384,principles and practice of constraint programming
33879111-9bad-4b07-93fa-2c0fc30b8cd2,principles and practice of constraint programming
33ea1fb6-213a-4755-8344-a57221316145,principles and practice of constraint programming
343022e4-fedc-4da6-aad4-ee9c8eb6ac0a,principles and practice of constraint programming
3449454e-e53d-4b55-a8f4-029b5fe2904c,principles and practice of constraint programming
35b05686-7dd1-476b-ba28-f52a649048fc,principles and practice of constraint programming
35fa5095-2456-4051-a712-b4a7ad708bd8,principles and practice of constraint programming
36f8fea1-496b-4da1-9c66-ec7c044005b9,principles and practice of constraint programming
370b077e-4274-42fa-8a50-cdc0b72f8970,principles and practice of constraint programming
37ce4b3a-635e-4478-8676-07110d0a65e3,principles and practice of constraint programming
3904b60c-f375-4337-9b48-395522e7ab83,principles and practice of constraint programming
3ae2d067-290e-4ac4-926f-7b45ff4fd1c7,principles and practice of constraint programming
3b30bbb5-91b1-4271-abf2-f3ed3bbc83d8,principles and practice of constraint programming
3d592c46-e917-4b06-9c35-d9f5c4597870,principles and practice of constraint programming
3d71ed35-d97f-4574-a932-d77d06dd710b,principles and practice of constraint programming
3e6d8c2f-da77-4533-afb9-9322b7291438,principles and practice of constraint programming
400833dc-003c-420d-b988-a785e0dd9c21,principles and practice of constraint programming
41e60ace-61ad-4e5d-a8c7-37c35d2fa099,principles and practice of constraint programming
41fe4552-2eb2-4102-b0a2-3ec415225df7,Constraints - An International Journal
42c903f8-9313-4b07-ac7b-1a71e10a1db8,Constraints - An International Journal
4301b7ed-4afe-4c70-b2f2-424a566a3592,principles and practice of constraint programming
44cf6e96-8c15-4686-ba2b-ef3c0f0fe761,principles and practice of constraint programming
45350d54-7d60-419f-a199-8d4bcf174f5e,principles and practice of constraint programming
47ab389f-4662-4d43-a75a-cce5d771826c,principles and practice of constraint programming
48918ba8-3f14-443e-a768-a6a2ad8b9c65,principles and practice of constraint programming
4923555a-c935-4777-9a63-12ee1b996c99,principles and practice of constraint programming
49dcf6bd-73cb-4611-bb31-be81c7632d37,principles and practice of constraint programming
4ccdce6a-ae3c-42d0-92e7-19b6edc3eed6,principles and practice of constraint programming
4d3e2bea-a67c-4ce5-89ce-8521f8b3c45b,principles and practice of constraint programming
4eef67dc-7d77-4c05-9eb1-590b06dd21c6,principles and practice of constraint programming
504a1d81-34a6-47e4-95d8-3ecd82d5947e,principles and practice of constraint programming
51365862-0755-457b-ae4f-e7a2fc9188d9,principles and practice of constraint programming
51f66804-7582-4db3-85a4-040e20fcd856,principles and practice of constraint programming
5367cebc-451e-4600-9b73-cf4ec7d2441e,principles and practice of constraint programming
53fb0dd4-418b-43c7-a212-c51632d4e251,principles and practice of constraint programming
550e630e-8bec-4499-bdd8-e498aebec294,principles and practice of constraint programming
55898bcb-2bd6-4aa3-9cc3-ab16320dc8c8,principles and practice of constraint programming
55ea717d-a989-4bf7-81cb-5a06889cac0b,principles and practice of constraint programming
5685136d-8ad6-41a7-918d-d6162b2dc8e1,principles and practice of constraint programming
56b054ad-7fa0-47ae-aa67-c7ada3ade62e,Constraints - An International Journal
58daf276-9966-4053-9372-52c25da14e73,principles and practice of constraint programming
5c420e30-6c16-4458-81eb-11b928f480b3,principles and practice of constraint programming
5edc5c1e-55d5-443e-a59a-cad8fe65f087,principles and practice of constraint programming
5ee929e2-63c0-42d6-a3c7-75fbfff9d5b3,principles and practice of constraint programming
5eeb3b60-7618-4dfb-9918-524ac7f04ff4,principles and practice of constraint programming
5fcada56-89b5-4ed3-b35c-27ebaa7928af,principles and practice of constraint programming
608d5fe5-0b39-45b4-a235-dd5af570ce46,principles and practice of constraint programming
61eaa5f4-45e6-4f7b-addf-832e685be88f,principles and practice of constraint programming
6269aff4-ca16-47c9-b05b-e82e7e4c0a19,principles and practice of constraint programming
62e608b2-204c-4d2a-9d2f-e681738a4da2,principles and practice of constraint programming
63b87a93-8b05-4de1-ac21-363f0e3ce287,principles and practice of constraint programming
642f7a1a-ef4c-4ace-b927-8d5a8879c996,principles and practice of constraint programming
66fa5a69-9574-4174-b9ce-e2fc886d2b49,principles and practice of constraint programming
68e4e343-a3c9-4b35-94d8-2d343f6a3a1f,principles and practice of constraint programming
69500dfa-ecbb-4c0e-a988-c02f82385478,principles and practice of constraint programming
69f2d31a-d9a8-4176-ae79-06e98cc4c46e,Constraints - An International Journal
6b4ceedc-3112-49c4-a0b4-a4a71fe2706d,Constraints - An International Journal
6e95a585-b70a-4072-9738-69d133107dff,principles and practice of constraint programming
723f7fe2-86b5-425f-bb9d-93ca20042e27,Constraints - An International Journal
74b3cc3e-ce5b-4c57-a0b7-a5048a8aa269,principles and practice of constraint programming
75a9cba4-e236-47f0-848a-a1b11de485ec,principles and practice of constraint programming
773e2489-c269-4700-aab9-e662d34c55e7,principles and practice of constraint programming
77d77c78-1c81-47d8-ad47-ffc3aa8198fd,principles and practice of constraint programming
78b7bee2-e70f-4a33-916f-5f11cdafeec2,principles and practice of constraint programming
7ac1f6fc-3568-4d8f-a601-4cc6424071ed,principles and practice of constraint programming
7b7dcce0-33e3-4afd-9392-54a03a3b5e91,principles and practice of constraint programming
7c30ee34-a2b9-44d4-93ec-0f06b7c94d81,principles and practice of constraint programming
7c48d285-37e5-4939-8d7e-7bb7d8f2f106,principles and practice of constraint programming
7cb18b21-769c-48cf-8737-e4ec7add092a,principles and practice of constraint programming
7f5475a8-3d76-4815-8d78-ee5198ca73c7,Constraints - An International Journal
7fd6c364-9514-4d78-9e67-a80add822385,principles and practice of constraint programming
801a5326-1061-41cb-9762-1fb95cbf124e,principles and practice of constraint programming
80c37289-f453-45e6-a430-88a6a77f2c90,principles and practice of constraint programming
83bfec42-3bbb-4bd3-804a-4b28099d1435,principles and practice of constraint programming
83fea0ca-34a9-4415-8c56-89a17ceaaff9,principles and practice of constraint programming
840ae873-f2f8-4dad-817e-3f2c899315cc,Constraints - An International Journal
84b271be-0480-4195-abe8-78e668cb06ee,principles and practice of constraint programming
85381c29-1c51-4cb6-98b5-d0863c849b63,principles and practice of constraint programming
8651f585-6a8e-4f84-a765-9b8dbe50f2fc,principles and practice of constraint programming
86a9e36f-0bd0-4abe-87d5-e2ad46dd8391,principles and practice of constraint programming
86dcd9a6-0664-433d-8d2d-e4abbd33cc93,principles and practice of constraint programming
86ff146d-1a3d-439f-bc18-908d811ff97c,principles and practice of constraint programming
88aacd04-b188-4c0d-9f2d-dbb83d24def5,principles and practice of constraint programming
89187cfe-7220-4fdf-94d9-1c45bd3f4682,principles and practice of constraint programming
8ac3941f-4b9d-4cc6-bcd2-941653ea1579,principles and practice of constraint programming
8ac77242-8b66-4518-8bdd-a4732101710f,principles and practice of constraint programming
8bc13aa8-42bf-443f-b534-d334554fbdb7,principles and practice of constraint programming
8c8f442e-0ec6-4093-9f66-063200b8a0f3,principles and practice of constraint programming
91033797-fc29-4f77-95d7-8a3d7b66f90f,principles and practice of constraint programming
924d8a7e-5b3c-4d3b-bdc9-2dc2cd2d42d7,principles and practice of constraint programming
927915f4-2969-42b2-890a-011bb7096639,principles and practice of constraint programming
953d0076-bf9c-497b-a424-a0f2c17fb3fc,Constraints - An International Journal
95cd3bca-f9ac-4919-9f04-7f52a0c7a4fc,principles and practice of constraint programming
96718b08-4a32-4aa3-b1e7-c7bb91609e7f,principles and practice of constraint programming
9708398c-490a-4f4c-9e7c-6aa613834025,principles and practice of constraint programming
972ac504-6f79-4315-b9ae-ec26bd7cd127,principles and practice of constraint programming
9854fc01-2244-4d3c-9f0a-6dfd27491ca9,principles and practice of constraint programming
9921ccbb-77b5-47eb-a350-775b1461fd7f,principles and practice of constraint programming
9a093717-acb1-493c-bcba-b867e98d0cdf,principles and practice of constraint programming
9b25ec9d-87aa-477d-89b8-8ea251470dff,principles and practice of constraint programming
9b4b71a6-ec59-4f93-8ff2-731fcc33a402,principles and practice of constraint programming
9bc19040-60e9-4f41-a2c6-689a4fd9f995,principles and practice of constraint programming
9c034615-e45a-46c0-b3e8-d42a51c6f548,principles and practice of constraint programming
9dac1d95-a748-4671-a90a-28c5cfcfa14f,principles and practice of constraint programming
9f23cb16-7bed-43a6-a983-d215a037c276,Constraints - An International Journal
9ff80ac6-4773-4369-a175-ebd77a6c8df6,principles and practice of constraint programming
a09d87af-35a4-4a11-aad4-c86a2a22b272,Constraints - An International Journal
a0cf80ac-ed36-4cd7-bf3c-497ba31d3526,principles and practice of constraint programming
a1ccc376-e635-4601-9c64-8868b4893059,principles and practice of constraint programming
a3ab1047-591f-4998-b2f1-7ea659b2e2e5,principles and practice of constraint programming
a3c6a0cd-5638-4007-b9d2-993de7a3a9bc,principles and practice of constraint programming
a47a272f-c52e-41de-89e7-d74791e211f1,principles and practice of constraint programming
a4d611db-f1d4-4c7d-8a9d-1d7ac80c7d7a,principles and practice of constraint programming
a56c7285-0b2a-4585-9009-f6281ae6b73c,principles and practice of constraint programming
a7ed5f65-917a-4a81-a48f-12a554368baa,principles and practice of constraint programming
a8309827-81c8-4832-9384-1b1c21b62c54,principles and practice of constraint programming
a89048a9-fb5f-4ce0-bbe8-90a8d3937703,principles and practice of constraint programming
a8f75cd1-3096-44bd-af87-99af3cf08809,principles and practice of constraint programming
a91384df-da46-4a7b-ad8c-79c3bc4a1857,principles and practice of constraint programming
a9d9ced9-c6b7-4a1f-9635-aa6b72c7712b,principles and practice of constraint programming
aa6a53db-9ef0-4068-b1ee-24b93352a628,Constraints - An International Journal
ab9f826c-8ce4-44d7-b567-f3ffc40717af,principles and practice of constraint programming
abcd2af4-b96a-4e36-8b35-43a07f8ee7d8,principles and practice of constraint programming
abfb0d21-23e9-4d61-8e39-a4bd306391cd,principles and practice of constraint programming
acaa509e-633b-40e9-b4d4-3fa7f5815a38,principles and practice of constraint programming
adb43784-1b7d-4774-bc06-dc48427dfc95,Constraints - An International Journal
aff6d604-5cbe-48ce-b3ad-a02511567d9f,principles and practice of constraint programming
b264aa97-2101-4bb1-8eea-38f397543f9b,principles and practice of constraint programming
b51a3da1-4d2e-4442-88e1-859db2f600ce,principles and practice of constraint programming
b5983e41-4b91-4712-a5ef-dc62815a087d,principles and practice of constraint programming
b63741bc-b072-433c-bf53-b7c43c128398,principles and practice of constraint programming
b7412f1b-1110-4bcb-b480-98f8c6740f46,principles and practice of constraint programming
ba23de00-efa1-444d-ab71-bc34b62537d4,principles and practice of constraint programming
ba4ca157-218e-4216-91d1-f3beaf9365b5,principles and practice of constraint programming
bb975978-4b43-49d0-af56-1648df57d5d8,principles and practice of constraint programming
bc4294c8-6878-48ed-98e9-81dd30e13235,principles and practice of constraint programming
c09052f9-1567-470a-ab21-2e6e6eef5af9,principles and practice of constraint programming
c1b73ec3-c830-4dac-989a-d730cdf4de1d,principles and practice of constraint programming
c1ea1382-d055-417c-b62c-87efc53e5fdb,principles and practice of constraint programming
c24d219b-1089-46d5-bba4-a8271db9a05c,principles and practice of constraint programming
c31af26a-0787-4e75-9564-c3ac58f7f75a,principles and practice of constraint programming
c4c84228-3df9-4906-a18a-3e44afc90118,Constraints - An International Journal
c58aeaa8-e6a7-4bae-a290-4d06f6de2176,principles and practice of constraint programming
c6ed8b54-38ee-4ce7-b02d-61a78de5e240,principles and practice of constraint programming
c90395e4-a275-4cff-bd83-de6732fc315d,principles and practice of constraint programming
caa7dd4f-e83b-4899-a02e-acd392e5fbac,principles and practice of constraint programming
cb97aafc-68de-441a-aec2-9df49e532655,principles and practice of constraint programming
cba4307a-5004-44e6-b3b2-6f671bfb9e60,principles and practice of constraint programming
cbef6033-dc0f-48f2-a799-6e33925d4bf0,principles and practice of constraint programming
cc543d2a-3be5-4c6d-b24a-092e0277570d,principles and practice of constraint programming
cccb246b-8c8a-4b44-b278-e4ae114f4cb8,principles and practice of constraint programming
d03de870-4405-46b0-8bda-2862d0d56dc2,Constraints - An International Journal
d1322aa2-1c1c-4d00-9024-f908e73b177b,principles and practice of constraint programming
d2175933-a4a2-4db4-90ca-187f35a468e5,principles and practice of constraint programming
d2202424-970d-4e63-9538-6e1de8a7c306,principles and practice of constraint programming
d2c07269-706f-42d0-9d89-8b22ddead870,principles and practice of constraint programming
d39d7126-79c5-4a16-a831-8437814103dc,principles and practice of constraint programming
d5247705-ef77-4c03-bec8-88c2a379d7b4,principles and practice of constraint programming
d5a8ab0e-309b-4b37-9b15-91f20cb86e10,principles and practice of constraint programming
d5b56c0c-ae77-47eb-8a4b-f74c79036c16,principles and practice of constraint programming
d67cb092-c7cf-4cca-ab00-2f2e5df672e4,principles and practice of constraint programming
d72a31ef-a61f-48a7-b208-55f83b562d10,principles and practice of constraint programming
d8d27300-be4a-4c65-9f04-3bb5c529e4ef,principles and practice of constraint programming
d9d2bafb-702a-48ec-a02b-50850aa6e999,principles and practice of constraint programming
d9fb77d5-fdc2-493b-b531-e37c33687e59,principles and practice of constraint programming
da9c62f9-5558-4e4c-85be-95d335283d9d,principles and practice of constraint programming
db069c71-5714-4050-a7ec-3d135987dda4,principles and practice of constraint programming
dbcc949a-c6a0-4330-8a19-d8800123b1f8,principles and practice of constraint programming
dc2f6457-3811-4349-9eff-325afaf74fc5,principles and practice of constraint programming
dd1d9096-6d13-4a86-a7cd-db817613e6af,principles and practice of constraint programming
ddfc379e-e0de-4dd0-ba71-98024e8d0b47,principles and practice of constraint programming
df0ec341-b482-4cd2-9cb7-36e7606f1e56,principles and practice of constraint programming
e1406549-31de-4c58-8576-0d1118ab8b71,principles and practice of constraint programming
e26a8c50-2765-4b17-9a6a-7890d70b8abf,principles and practice of constraint programming
e28c10fc-22d2-41b3-9a9e-7d9dce4d97c9,Constraints - An International Journal
e297f146-70ea-49b8-a8e7-688105f8e6ac,principles and practice of constraint programming
e455397c-17e9-458b-b90e-c4902fad6c07,principles and practice of constraint programming
e50cf3ad-7432-4ff9-96a6-debf29f5172a,principles and practice of constraint programming
e51d285f-4894-488b-b260-79411e991943,principles and practice of constraint programming
e6be2b88-fb0e-4f5c-bb2b-af93b239605b,principles and practice of constraint programming
e6f671d2-61c1-448d-912e-9c6c3f3137a4,principles and practice of constraint programming
e7832c48-ee1e-40b8-93e3-41150bcefbd2,Constraints - An International Journal
e7fca769-dc01-495e-891f-97794c180a51,principles and practice of constraint programming
